file	percent	reads	taxon_id	taxon_name
gridion364_default.kaiju.classification	0.000086	3	2028345	Pusillimonas sp. ye3
gridion364_default.kaiju.classification	0.000086	3	2033032	Aeromonas sp. CA23
gridion364_default.kaiju.classification	0.000086	3	2057743	Actinomyces sp. 299
gridion364_default.kaiju.classification	0.000086	3	2066483	Candidatus Dependentiae bacterium (ex Spumella elongata CCAP 955/1)
gridion364_default.kaiju.classification	0.000086	3	2067957	Methylobacterium sp. DM1
gridion364_default.kaiju.classification	0.000086	3	2079234	Corynebacterium geronticis
gridion364_default.kaiju.classification	0.000086	3	2079806	Pseudomonadaceae bacterium SI-3
gridion364_default.kaiju.classification	0.000086	3	2083053	Pseudomonas sp. SWI44
gridion364_default.kaiju.classification	0.000086	3	2109692	Erysipelotrichaceae bacterium GAM147
gridion364_default.kaiju.classification	0.000086	3	2126069	Pseudomonas sp. LBUM920
gridion364_default.kaiju.classification	0.000086	3	2172098	Flavobacterium pallidum
gridion364_default.kaiju.classification	0.000086	3	2173169	Dokdonia sp. Dokd-P16
gridion364_default.kaiju.classification	0.000086	3	2175091	Flavobacterium album
gridion364_default.kaiju.classification	0.000086	3	2213057	Pseudomonas sp. R2A2
gridion364_default.kaiju.classification	0.000086	3	2217913	Burkholderia sp. JP2-270
gridion364_default.kaiju.classification	0.000086	3	2220095	Cryobacterium sp. GCJ02
gridion364_default.kaiju.classification	0.000086	3	2267253	Thiomicrorhabdus indica
gridion364_default.kaiju.classification	0.000086	3	2282656	Humibacter sp. BT305
gridion364_default.kaiju.classification	0.000086	3	2341117	Arachidicoccus sp. KIS59-12
gridion364_default.kaiju.classification	0.000086	3	2478663	Chryseobacterium sp. 3008163
gridion364_default.kaiju.classification	0.000086	3	2478912	Commensalibacter sp. AMU001
gridion364_default.kaiju.classification	0.000086	3	2487150	Metakosakonia sp. MRY16-398
gridion364_default.kaiju.classification	0.000086	3	2488639	Pectobacterium versatile
gridion364_default.kaiju.classification	0.000086	3	2489212	Microbacterium sp. RG1
gridion364_default.kaiju.classification	0.000086	3	2493670	Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1
gridion364_default.kaiju.classification	0.000086	3	2493673	Mesorhizobium sp. M1B.F.Ca.ET.045.04.1.1
gridion364_default.kaiju.classification	0.000086	3	2496028	Hymenobacter sp. 17J36-26
gridion364_default.kaiju.classification	0.000086	3	2500532	Paracoccus sp. Arc7-R13
gridion364_default.kaiju.classification	0.000086	3	2500533	Pseudorhodobacter sp. S12M18
gridion364_default.kaiju.classification	0.000086	3	2508687	Candidatus Thioglobus sp. NP1
gridion364_default.kaiju.classification	0.000086	3	2527775	Polynucleobacter paneuropaeus
gridion364_default.kaiju.classification	0.000086	3	2528028	Planctomycetes bacterium Pan110
gridion364_default.kaiju.classification	0.000086	3	2529121	Citrobacter sp. ABFQG
gridion364_default.kaiju.classification	0.000086	3	2552766	Fluviibacterium aquatile
gridion364_default.kaiju.classification	0.000086	3	2560028	Aeromonas sp. 1805
gridion364_default.kaiju.classification	0.000086	3	2560058	Brevundimonas sp. Bb-A
gridion364_default.kaiju.classification	0.000086	3	2565914	Enterobacter sp. 18A13
gridion364_default.kaiju.classification	0.000086	3	2570561	Psychroserpens sp. NJDZ02
gridion364_default.kaiju.classification	0.000086	3	2575373	Nocardioides sp. dk3136
gridion364_default.kaiju.classification	0.000086	3	2579977	Brevundimonas sp. SGAir0440
gridion364_default.kaiju.classification	0.000086	3	2582831	Streptomyces sp. SUK 48
gridion364_default.kaiju.classification	0.000086	3	2583530	Thermosynechococcus sp. CL-1
gridion364_default.kaiju.classification	0.000086	3	2585119	Alistipes dispar
gridion364_default.kaiju.classification	0.000086	3	2585771	Antarcticibacterium sp. PAMC 28998
gridion364_default.kaiju.classification	0.000086	3	2587847	Roseovarius sp. THAF9
gridion364_default.kaiju.classification	0.000086	3	2594913	Corynebacterium sanguinis
gridion364_default.kaiju.classification	0.000086	3	2602067	Octadecabacter sp. SW4
gridion364_default.kaiju.classification	0.000086	3	2603292	Salinibacterium sp. dk2585
gridion364_default.kaiju.classification	0.000086	3	2607663	Yersinia canariae
gridion364_default.kaiju.classification	0.000086	3	2609668	Acinetobacter sp. C16S1
gridion364_default.kaiju.classification	0.000086	3	2652177	Pelistega sp. NLN63
gridion364_default.kaiju.classification	0.000086	3	2662028	Aeromicrobium sp. MF47
gridion364_default.kaiju.classification	0.000086	3	2662362	Acinetobacter sp. dk386
gridion364_default.kaiju.classification	0.000086	3	2666127	Bacillus sp. N3536
gridion364_default.kaiju.classification	0.000086	3	2681309	Leclercia sp. 1106151
gridion364_default.kaiju.classification	0.000086	3	2681310	Methylococcus sp. IM1
gridion364_default.kaiju.classification	0.000086	3	2689569	Colwellia sp. 20A7
gridion364_default.kaiju.classification	0.000086	3	2690380	Lactobacillus sp. JM1
gridion364_default.kaiju.classification	0.000086	3	2694930	Pontibacter sp. BT214
gridion364_default.kaiju.classification	0.000086	3	2697019	Proteus sp. ZN5
gridion364_default.kaiju.classification	0.000086	3	2697371	Klebsiella sp. MPUS7
gridion364_default.kaiju.classification	0.000086	3	2697565	Brevibacterium sp. o2
gridion364_default.kaiju.classification	0.000086	3	2697569	Pseudarthrobacter sp. YJ56
gridion364_default.kaiju.classification	0.000086	3	2698458	Nibribacter sp. BT10
gridion364_default.kaiju.classification	0.000086	3	2698686	Shewanella sp. Arc9-LZ
gridion364_default.kaiju.classification	0.000086	3	2705439	Streptomyces sp. S4.7
gridion364_default.kaiju.classification	0.000086	3	2708117	Capnocytophaga endodontalis
gridion364_default.kaiju.classification	0.000086	3	2714940	Pedobacter sp. HDW13
gridion364_default.kaiju.classification	0.000086	3	2714942	Sphingomonas sp. HDW15A
gridion364_default.kaiju.classification	0.000086	3	2722751	Arcanobacterium sp. 2701
gridion364_default.kaiju.classification	0.000086	3	2724192	Hymenobacter sp. BT18
gridion364_default.kaiju.classification	0.000057	2	142	Borrelia turicatae
gridion364_default.kaiju.classification	0.000057	2	196	Campylobacter fetus
gridion364_default.kaiju.classification	0.000057	2	200	Campylobacter curvus
gridion364_default.kaiju.classification	0.000057	2	204	Campylobacter showae
gridion364_default.kaiju.classification	0.000057	2	214	Helicobacter felis
gridion364_default.kaiju.classification	0.000057	2	227	Pseudoalteromonas carrageenovora
gridion364_default.kaiju.classification	0.000057	2	254	Chryseobacterium indoltheticum
gridion364_default.kaiju.classification	0.000057	2	266	Paracoccus denitrificans
gridion364_default.kaiju.classification	0.000057	2	296	Pseudomonas fragi
gridion364_default.kaiju.classification	0.000057	2	519	Bordetella parapertussis
gridion364_default.kaiju.classification	0.000057	2	552	Erwinia amylovora
gridion364_default.kaiju.classification	0.000057	2	669	Vibrio harveyi
gridion364_default.kaiju.classification	0.000057	2	716	Actinobacillus suis
gridion364_default.kaiju.classification	0.000057	2	735	Haemophilus parahaemolyticus
gridion364_default.kaiju.classification	0.000057	2	754	Pasteurella dagmatis
gridion364_default.kaiju.classification	0.000057	2	769	Anaplasma centrale
gridion364_default.kaiju.classification	0.000057	2	770	Anaplasma marginale
gridion364_default.kaiju.classification	0.000057	2	820	Bacteroides uniformis
gridion364_default.kaiju.classification	0.000057	2	849	Fusobacterium gonidiaformans
gridion364_default.kaiju.classification	0.000057	2	954	Francisella persica
gridion364_default.kaiju.classification	0.000057	2	1019	Capnocytophaga sputigena
gridion364_default.kaiju.classification	0.000057	2	1343	Streptococcus vestibularis
gridion364_default.kaiju.classification	0.000057	2	1509	Clostridium sporogenes
gridion364_default.kaiju.classification	0.000057	2	1517	Thermoanaerobacterium thermosaccharolyticum
gridion364_default.kaiju.classification	0.000057	2	1605	Lactobacillus animalis
gridion364_default.kaiju.classification	0.000057	2	1656	Actinomyces viscosus
gridion364_default.kaiju.classification	0.000057	2	1697	Corynebacterium ammoniagenes
gridion364_default.kaiju.classification	0.000057	2	1721	Corynebacterium callunae
gridion364_default.kaiju.classification	0.000057	2	1769	Mycobacterium leprae
gridion364_default.kaiju.classification	0.000057	2	1794	Mycolicibacterium gadium
gridion364_default.kaiju.classification	0.000057	2	1902	Streptomyces coelicolor
gridion364_default.kaiju.classification	0.000057	2	2095	Mycoplasma capricolum
gridion364_default.kaiju.classification	0.000057	2	2097	Mycoplasma genitalium
gridion364_default.kaiju.classification	0.000057	2	2098	Mycoplasma hominis
gridion364_default.kaiju.classification	0.000057	2	2100	Mycoplasma hyorhinis
gridion364_default.kaiju.classification	0.000057	2	2111	Mycoplasma arthritidis
gridion364_default.kaiju.classification	0.000057	2	2118	Mycoplasma mobile
gridion364_default.kaiju.classification	0.000057	2	2121	Mycoplasma orale
gridion364_default.kaiju.classification	0.000057	2	2123	Mycoplasma putrefaciens
gridion364_default.kaiju.classification	0.000057	2	2137	Spiroplasma apis
gridion364_default.kaiju.classification	0.000057	2	2176	Methanohalophilus mahii
gridion364_default.kaiju.classification	0.000057	2	2177	Methanohalophilus halophilus
gridion364_default.kaiju.classification	0.000057	2	2238	Haloarcula marismortui
gridion364_default.kaiju.classification	0.000057	2	2287	Saccharolobus solfataricus
gridion364_default.kaiju.classification	0.000057	2	2303	Thermoplasma acidophilum
gridion364_default.kaiju.classification	0.000057	2	2424	Fervidobacterium nodosum
gridion364_default.kaiju.classification	0.000057	2	28025	Bifidobacterium animalis
gridion364_default.kaiju.classification	0.000057	2	28090	Acinetobacter lwoffii
gridion364_default.kaiju.classification	0.000057	2	28116	Bacteroides ovatus
gridion364_default.kaiju.classification	0.000057	2	28151	Serratia proteamaculans
gridion364_default.kaiju.classification	0.000057	2	28184	Leptospira weilii
gridion364_default.kaiju.classification	0.000057	2	28264	Arcanobacterium haemolyticum
gridion364_default.kaiju.classification	0.000057	2	28449	Neisseria subflava
gridion364_default.kaiju.classification	0.000057	2	28898	Campylobacter helveticus
gridion364_default.kaiju.classification	0.000057	2	29284	Halorubrum trapanicum
gridion364_default.kaiju.classification	0.000057	2	29459	Brucella melitensis
gridion364_default.kaiju.classification	0.000057	2	29546	Lawsonia intracellularis
gridion364_default.kaiju.classification	0.000057	2	29553	Mycoplasma bovirhinis
gridion364_default.kaiju.classification	0.000057	2	29561	Mycoplasma meleagridis
gridion364_default.kaiju.classification	0.000057	2	29570	Halomonas meridiana
gridion364_default.kaiju.classification	0.000057	2	32049	Synechococcus sp. PCC 7002
gridion364_default.kaiju.classification	0.000057	2	33040	Streptococcus milleri
gridion364_default.kaiju.classification	0.000057	2	33047	Bartonella vinsonii
gridion364_default.kaiju.classification	0.000057	2	33887	Rathayibacter rathayi
gridion364_default.kaiju.classification	0.000057	2	33992	Rickettsia rhipicephali
gridion364_default.kaiju.classification	0.000057	2	34004	Paracoccus aminovorans
gridion364_default.kaiju.classification	0.000057	2	34020	Candidatus Liberibacter africanus
gridion364_default.kaiju.classification	0.000057	2	36822	Gordonia rubripertincta
gridion364_default.kaiju.classification	0.000057	2	38027	Methanosarcina siciliae
gridion364_default.kaiju.classification	0.000057	2	39768	Blattabacterium sp. (Mastotermes darwiniensis)
gridion364_default.kaiju.classification	0.000057	2	41170	Exiguobacterium acetylicum
gridion364_default.kaiju.classification	0.000057	2	42239	Streptomyces sampsonii
gridion364_default.kaiju.classification	0.000057	2	42862	Rickettsia felis
gridion364_default.kaiju.classification	0.000057	2	43687	Metallosphaera sedula
gridion364_default.kaiju.classification	0.000057	2	47678	Bacteroides caccae
gridion364_default.kaiju.classification	0.000057	2	47716	Streptomyces olivaceus
gridion364_default.kaiju.classification	0.000057	2	48665	Streptomyces viridifaciens
gridion364_default.kaiju.classification	0.000057	2	49118	Candidatus Arthromitus sp. SFB-mouse
gridion364_default.kaiju.classification	0.000057	2	49899	Thermococcus profundus
gridion364_default.kaiju.classification	0.000057	2	51365	Mycoplasma yeatsii
gridion364_default.kaiju.classification	0.000057	2	51367	Salinivibrio costicola
gridion364_default.kaiju.classification	0.000057	2	52765	Caldicellulosiruptor kristjanssonii
gridion364_default.kaiju.classification	0.000057	2	53376	Mycobacterium heidelbergense
gridion364_default.kaiju.classification	0.000057	2	53946	Octadecabacter arcticus
gridion364_default.kaiju.classification	0.000057	2	54913	Brevibacillus formosus
gridion364_default.kaiju.classification	0.000057	2	55802	Thermococcus barophilus
gridion364_default.kaiju.classification	0.000057	2	56426	Bartonella clarridgeiae
gridion364_default.kaiju.classification	0.000057	2	60480	Shewanella sp. MR-4
gridion364_default.kaiju.classification	0.000057	2	60552	Burkholderia vietnamiensis
gridion364_default.kaiju.classification	0.000057	2	64667	Mycobacterium lepraemurium
gridion364_default.kaiju.classification	0.000057	2	65123	Mycoplasma wenyonii
gridion364_default.kaiju.classification	0.000057	2	65959	Acetobacter pomorum
gridion364_default.kaiju.classification	0.000057	2	75906	Thermocrinis ruber
gridion364_default.kaiju.classification	0.000057	2	76832	Myroides odoratimimus
gridion364_default.kaiju.classification	0.000057	2	76947	Sphingobium herbicidovorans
gridion364_default.kaiju.classification	0.000057	2	78331	Mycobacterium canettii
gridion364_default.kaiju.classification	0.000057	2	83171	Methanocaldococcus fervens
gridion364_default.kaiju.classification	0.000057	2	83554	Chlamydia psittaci
gridion364_default.kaiju.classification	0.000057	2	85404	Mannheimia varigena
gridion364_default.kaiju.classification	0.000057	2	85643	Thauera sp. MZ1T
gridion364_default.kaiju.classification	0.000057	2	93973	Shewanella japonica
gridion364_default.kaiju.classification	0.000057	2	95641	Methylomicrobium buryatense
gridion364_default.kaiju.classification	0.000057	2	101385	Aequorivita sublithincola
gridion364_default.kaiju.classification	0.000057	2	109328	Leptotrichia trevisanii
gridion364_default.kaiju.classification	0.000057	2	111015	Actinomyces radicidentis
gridion364_default.kaiju.classification	0.000057	2	111955	Sulfurisphaera tokodaii
gridion364_default.kaiju.classification	0.000057	2	114881	Mycoplasma columbinum
gridion364_default.kaiju.classification	0.000057	2	120683	Treponema sp. OMZ 804
gridion364_default.kaiju.classification	0.000057	2	121277	Pyrobaculum arsenaticum
gridion364_default.kaiju.classification	0.000057	2	134821	Ureaplasma parvum
gridion364_default.kaiju.classification	0.000057	2	136609	Leuconostoc kimchii
gridion364_default.kaiju.classification	0.000057	2	138853	Mesoplasma lactucae
gridion364_default.kaiju.classification	0.000057	2	145262	Methanothermobacter thermautotrophicus
gridion364_default.kaiju.classification	0.000057	2	146826	Halorhabdus utahensis
gridion364_default.kaiju.classification	0.000057	2	146827	Corynebacterium simulans
gridion364_default.kaiju.classification	0.000057	2	146939	Dechlorosoma suillum
gridion364_default.kaiju.classification	0.000057	2	147268	Thiomicrospira cyclica
gridion364_default.kaiju.classification	0.000057	2	150056	Staphylococcus fleurettii
gridion364_default.kaiju.classification	0.000057	2	152480	Burkholderia ambifaria
gridion364_default.kaiju.classification	0.000057	2	171282	Mycoplasma columborale
